time,ID,VS,RPM,eng_temp,break_on_off,TPS,PV_AC_CAN,CONF_TCU,break_PRES,CUR_GR
1715950422.406423,809,,,180,0,45,0,1,,
1715950422.4120169,1087,,,,,,,,,0
1715950422.4149978,790,0,50189,,,,,,,
1715950422.4164531,809,,,180,0,45,0,1,,
1715950422.4219675,1087,,,,,,,,,0
1715950422.4250371,790,0,59149,,,,,,,
1715950422.4264867,809,,,180,0,45,0,1,,
1715950422.43205,1087,,,,,,,,,0
1715950422.4345343,790,0,59149,,,,,,,
1715950422.435985,809,,,180,0,45,0,1,,
1715950422.4420435,1087,,,,,,,,,0
1715950422.4450371,790,0,59149,,,,,,,
1715950422.4464865,809,,,180,0,45,0,1,,
1715950422.4520254,1087,,,,,,,,,0
1715950422.4549863,790,0,59149,,,,,,,
1715950422.4564378,809,,,180,0,45,0,1,,
1715950422.4619637,1087,,,,,,,,,0
1715950422.4643974,790,0,62989,,,,,,,
1715950422.4659488,809,,,180,0,45,0,1,,
1715950422.4720492,1087,,,,,,,,,0
1715950422.4750304,790,0,62989,,,,,,,
1715950422.4764795,809,,,180,0,45,0,1,,
1715950422.481982,1087,,,,,,,,,0
1715950422.4849842,790,0,62989,,,,,,,
1715950422.486427,809,,,180,0,45,0,1,,
1715950422.491988,1087,,,,,,,,,0
1715950422.4949172,790,0,62989,,,,,,,
1715950422.496376,809,,,180,0,45,0,1,,
1715950422.5019164,1087,,,,,,,,,0
1715950422.5049233,790,0,62989,,,,,,,
1715950422.505155,809,,,180,0,45,0,1,,
1715950422.511943,1087,,,,,,,,,0
1715950422.5150247,790,0,1806,,,,,,,
1715950422.5164757,809,,,180,0,45,0,1,,
1715950422.521948,1087,,,,,,,,,0
1715950422.524943,790,0,1806,,,,,,,
1715950422.5263648,809,,,180,0,45,0,1,,
1715950422.5320451,1087,,,,,,,,,0
1715950422.5349243,790,0,1806,,,,,,,
1715950422.5363767,809,,,180,0,45,0,1,,
1715950422.5419722,1087,,,,,,,,,0
1715950422.54498,790,0,1806,,,,,,,
1715950422.546427,809,,,180,0,44,0,1,,
1715950422.5519505,1087,,,,,,,,,0
1715950422.5549908,790,0,10766,,,,,,,
1715950422.5564358,809,,,180,0,44,0,1,,
1715950422.5619028,1087,,,,,,,,,0
1715950422.564306,790,0,10766,,,,,,,
1715950422.5659091,809,,,180,0,44,0,1,,
1715950422.571913,1087,,,,,,,,,0
1715950422.5748885,790,0,10766,,,,,,,
1715950422.5763333,809,,,180,0,44,0,1,,
1715950422.5819702,1087,,,,,,,,,0
1715950422.584943,790,0,10766,,,,,,,
1715950422.5863864,809,,,180,0,44,0,1,,
1715950422.5919812,1087,,,,,,,,,0
1715950422.5950139,790,0,10766,,,,,,,
1715950422.5964596,809,,,180,0,44,0,1,,
1715950422.6019378,1087,,,,,,,,,0
1715950422.6050467,790,0,4366,,,,,,,
1715950422.6064882,809,,,180,0,44,0,1,,
1715950422.6121078,1087,,,,,,,,,0
1715950422.615022,790,0,4366,,,,,,,
1715950422.6164694,809,,,180,0,44,0,1,,
1715950422.6219096,1087,,,,,,,,,0
1715950422.6248608,790,0,4366,,,,,,,
1715950422.626308,809,,,180,0,44,0,1,,
1715950422.631918,1087,,,,,,,,,0
1715950422.6348712,790,0,4366,,,,,,,
1715950422.636317,809,,,180,0,44,0,1,,
1715950422.6418672,1087,,,,,,,,,0
1715950422.6448545,790,0,53517,,,,,,,
1715950422.6462986,809,,,180,0,44,0,1,,
1715950422.6520045,1087,,,,,,,,,0
1715950422.6549356,790,0,53517,,,,,,,
1715950422.6563892,809,,,180,0,44,0,1,,
1715950422.661938,1087,,,,,,,,,0
1715950422.6644192,790,0,53517,,,,,,,
1715950422.6662529,809,,,180,0,44,0,1,,
1715950422.6719801,1087,,,,,,,,,0
1715950422.674928,790,0,53517,,,,,,,
1715950422.6763923,809,,,180,0,44,0,1,,
1715950422.6819482,1087,,,,,,,,,0
1715950422.6849859,790,0,53517,,,,,,,
1715950422.6864352,809,,,180,0,44,0,1,,
1715950422.6919575,1087,,,,,,,,,0
1715950422.6949706,790,0,47629,,,,,,,
1715950422.6964216,809,,,180,0,43,0,1,,
1715950422.7018404,1087,,,,,,,,,0
1715950422.7048516,790,0,47629,,,,,,,
1715950422.7062953,809,,,180,0,43,0,1,,
1715950422.711852,1087,,,,,,,,,0
1715950422.714885,790,0,47629,,,,,,,
1715950422.716332,809,,,180,0,43,0,1,,
1715950422.7218409,1087,,,,,,,,,0
1715950422.7248497,790,0,47629,,,,,,,
1715950422.7262912,809,,,180,0,43,0,1,,
1715950422.7318695,1087,,,,,,,,,0
1715950422.7348168,790,0,43789,,,,,,,
1715950422.736262,809,,,180,0,43,0,1,,
1715950422.7419364,1087,,,,,,,,,0
1715950422.7449098,790,0,43789,,,,,,,
1715950422.7463517,809,,,180,0,43,0,1,,
1715950422.7518642,1087,,,,,,,,,0
1715950422.7548506,790,0,43789,,,,,,,
1715950422.756292,809,,,180,0,43,0,1,,
1715950422.7618904,1087,,,,,,,,,0
1715950422.7648203,790,0,43789,,,,,,,
1715950422.7662592,809,,,180,0,43,0,1,,
1715950422.7718394,1087,,,,,,,,,0
1715950422.774887,790,0,43789,,,,,,,
1715950422.7763321,809,,,180,0,43,0,1,,
1715950422.781847,1087,,,,,,,,,0
1715950422.784811,790,0,39693,,,,,,,
1715950422.7862568,809,,,180,0,43,0,1,,
1715950422.7919219,1087,,,,,,,,,0
1715950422.794894,790,0,39693,,,,,,,
1715950422.7963393,809,,,180,0,43,0,1,,
1715950422.8018115,1087,,,,,,,,,0
1715950422.8048365,790,0,39693,,,,,,,
1715950422.8050725,809,,,180,0,43,0,1,,
1715950422.8119123,1087,,,,,,,,,0
1715950422.8148334,790,0,39693,,,,,,,
1715950422.8162827,809,,,180,0,43,0,1,,
1715950422.8219018,1087,,,,,,,,,0
1715950422.8260057,790,0,40205,,,,,,,
1715950422.8274477,809,,,180,0,43,0,1,,
1715950422.8324082,1087,,,,,,,,,0
1715950422.8350213,790,0,40205,,,,,,,
1715950422.8364625,809,,,180,0,43,0,1,,
1715950422.8419795,1087,,,,,,,,,0
1715950422.844963,790,0,40205,,,,,,,
1715950422.8463979,809,,,180,0,43,0,1,,
1715950422.8521,1087,,,,,,,,,0
1715950422.8551834,790,0,40205,,,,,,,
1715950422.8567896,809,,,180,0,43,0,1,,
1715950422.8622258,1087,,,,,,,,,0
1715950422.8648498,790,0,40205,,,,,,,
1715950422.866309,809,,,180,0,43,0,1,,
1715950422.8720596,1087,,,,,,,,,0
1715950422.8754625,790,0,25101,,,,,,,
1715950422.8769097,809,,,180,0,43,0,1,,
1715950422.8822021,1087,,,,,,,,,0
1715950422.8850265,790,0,25101,,,,,,,
1715950422.886471,809,,,180,0,43,0,1,,
1715950422.8920622,1087,,,,,,,,,0
1715950422.895046,790,0,25101,,,,,,,
1715950422.896494,809,,,180,0,43,0,1,,
1715950422.9020467,1087,,,,,,,,,0
1715950422.9049683,790,0,25101,,,,,,,
1715950422.906411,809,,,180,0,43,0,1,,
1715950422.9120748,1087,,,,,,,,,0
1715950422.9150326,790,0,25101,,,,,,,
1715950422.916486,809,,,180,0,43,0,1,,
1715950422.9219806,1087,,,,,,,,,0
1715950422.925046,790,0,24333,,,,,,,
1715950422.926495,809,,,180,0,43,0,1,,
1715950422.9319718,1087,,,,,,,,,0
1715950422.934982,790,0,24333,,,,,,,
1715950422.9364388,809,,,180,0,43,0,1,,
1715950422.9420464,1087,,,,,,,,,0
1715950422.945036,790,0,24333,,,,,,,
1715950422.946491,809,,,180,0,43,0,1,,
1715950422.9519897,1087,,,,,,,,,0
1715950422.9549751,790,0,24333,,,,,,,
1715950422.9564283,809,,,180,0,43,0,1,,
1715950422.9620242,1087,,,,,,,,,0
1715950422.9659781,790,0,32269,,,,,,,
1715950422.9674292,809,,,180,0,43,0,1,,
1715950422.9720562,1087,,,,,,,,,0
1715950422.9750483,790,0,32269,,,,,,,
1715950422.97651,809,,,180,0,43,0,1,,
1715950422.9820008,1087,,,,,,,,,0
1715950422.9849706,790,0,32269,,,,,,,
1715950422.9864187,809,,,180,0,43,0,1,,
1715950422.9920173,1087,,,,,,,,,0
1715950422.9950445,790,0,32269,,,,,,,
1715950422.9964955,809,,,180,0,43,0,1,,
1715950423.001922,1087,,,,,,,,,0
1715950423.0049357,790,0,32269,,,,,,,
1715950423.0063825,809,,,180,0,43,0,1,,
1715950423.0119245,1087,,,,,,,,,0
1715950423.014948,790,0,33293,,,,,,,
1715950423.015184,809,,,180,0,43,0,1,,
1715950423.0220096,1087,,,,,,,,,0
1715950423.0249557,790,0,33293,,,,,,,
1715950423.0263987,809,,,180,0,43,0,1,,
1715950423.0320208,1087,,,,,,,,,0
1715950423.0349782,790,0,33293,,,,,,,
1715950423.036427,809,,,180,0,43,0,1,,
1715950423.041924,1087,,,,,,,,,0
1715950423.0449882,790,0,33293,,,,,,,
1715950423.0464306,809,,,180,0,43,0,1,,
1715950423.0519416,1087,,,,,,,,,0
1715950423.054914,790,0,33293,,,,,,,
1715950423.0563757,809,,,180,0,43,0,1,,
1715950423.0620122,1087,,,,,,,,,0
1715950423.0642865,790,0,32525,,,,,,,
1715950423.065947,809,,,180,0,43,0,1,,
1715950423.0719736,1087,,,,,,,,,0
1715950423.0749824,790,0,32525,,,,,,,
1715950423.0764318,809,,,180,0,43,0,1,,
1715950423.0819306,1087,,,,,,,,,0
1715950423.0848897,790,0,32525,,,,,,,
1715950423.0863352,809,,,180,0,43,0,1,,
1715950423.0919337,1087,,,,,,,,,0
1715950423.094899,790,0,32525,,,,,,,
1715950423.09635,809,,,180,0,43,0,1,,
1715950423.1019266,1087,,,,,,,,,0
1715950423.1049957,790,0,32269,,,,,,,
1715950423.1052327,809,,,180,0,43,0,1,,
1715950423.1121535,1087,,,,,,,,,0
1715950423.1150947,790,0,32269,,,,,,,
1715950423.1165419,809,,,180,0,43,0,1,,
1715950423.1219282,1087,,,,,,,,,0
1715950423.1249604,790,0,32269,,,,,,,
1715950423.1263974,809,,,180,0,43,0,1,,
1715950423.13219,1087,,,,,,,,,0
1715950423.1349185,790,0,32269,,,,,,,
1715950423.1363778,809,,,180,0,43,0,1,,
1715950423.1419508,1087,,,,,,,,,0
1715950423.1449175,790,0,32269,,,,,,,
1715950423.1463604,809,,,180,0,43,0,1,,
1715950423.1519694,1087,,,,,,,,,0
1715950423.1549082,790,0,28429,,,,,,,
1715950423.1563482,809,,,180,0,43,0,1,,
1715950423.1618629,1087,,,,,,,,,0
1715950423.1643429,790,0,28429,,,,,,,
1715950423.1658816,809,,,180,0,43,0,1,,
1715950423.17192,1087,,,,,,,,,0
1715950423.1748972,790,0,28429,,,,,,,
1715950423.1763408,809,,,180,0,43,0,1,,
1715950423.182071,1087,,,,,,,,,0
1715950423.1848888,790,0,28429,,,,,,,
1715950423.1863277,809,,,180,0,43,0,1,,
1715950423.1918802,1087,,,,,,,,,0
1715950423.1948495,790,0,28429,,,,,,,
1715950423.196289,809,,,180,0,43,0,1,,
1715950423.2019694,1087,,,,,,,,,0
1715950423.204889,790,0,24333,,,,,,,
1715950423.2051258,809,,,180,0,43,0,1,,
1715950423.212099,1087,,,,,,,,,0
1715950423.2148762,790,0,24333,,,,,,,
1715950423.2163186,809,,,180,0,43,0,1,,
1715950423.221438,1087,,,,,,,,,0
1715950423.2248466,790,0,24333,,,,,,,
1715950423.226294,809,,,180,0,43,0,1,,
1715950423.2321591,1087,,,,,,,,,0
1715950423.2348974,790,0,24333,,,,,,,
1715950423.236345,809,,,180,0,43,0,1,,
1715950423.2412941,1087,,,,,,,,,0
1715950423.2449207,790,0,22541,,,,,,,
1715950423.2463663,809,,,180,0,43,0,1,,
1715950423.2521272,1087,,,,,,,,,0
1715950423.254858,790,0,22541,,,,,,,
1715950423.2563071,809,,,180,0,43,0,1,,
1715950423.2616243,1087,,,,,,,,,0
1715950423.2642155,790,0,22541,,,,,,,
1715950423.2658765,809,,,180,0,43,0,1,,
1715950423.2722332,1087,,,,,,,,,0
1715950423.2748284,790,0,22541,,,,,,,
1715950423.2750645,809,,,180,0,43,0,1,,
1715950423.281218,1087,,,,,,,,,0
1715950423.2848246,790,0,22541,,,,,,,
1715950423.2862601,809,,,180,0,43,0,1,,
1715950423.2922041,1087,,,,,,,,,0
1715950423.2949412,790,0,16909,,,,,,,
1715950423.2964005,809,,,180,0,43,0,1,,
1715950423.3016427,1087,,,,,,,,,0
1715950423.3048809,790,0,16909,,,,,,,
1715950423.3051012,809,,,180,0,43,0,1,,
1715950423.3121932,1087,,,,,,,,,0
1715950423.3149664,790,0,16909,,,,,,,
1715950423.3164287,809,,,180,0,43,0,1,,
1715950423.3217165,1087,,,,,,,,,0
1715950423.3249438,790,0,16909,,,,,,,
1715950423.3263757,809,,,180,0,43,0,1,,
1715950423.3323216,1087,,,,,,,,,0
1715950423.3350873,790,0,16909,,,,,,,
1715950423.3365219,809,,,180,0,43,0,1,,
1715950423.3417099,1087,,,,,,,,,0
1715950423.3450198,790,0,16141,,,,,,,
1715950423.3464448,809,,,180,0,43,0,1,,
1715950423.3523142,1087,,,,,,,,,0
1715950423.355136,790,0,16141,,,,,,,
1715950423.3565745,809,,,180,0,43,0,1,,
1715950423.3620827,1087,,,,,,,,,0
1715950423.3645957,790,0,16141,,,,,,,
1715950423.3661246,809,,,180,0,43,0,1,,
1715950423.3724198,1087,,,,,,,,,0
1715950423.3750582,790,0,16141,,,,,,,
1715950423.3764987,809,,,180,0,43,0,1,,
1715950423.381705,1087,,,,,,,,,0
1715950423.3860378,790,0,25101,,,,,,,
1715950423.387473,809,,,180,0,43,0,1,,
1715950423.3923426,1087,,,,,,,,,0
1715950423.395095,790,0,25101,,,,,,,
1715950423.3965323,809,,,180,0,43,0,1,,
1715950423.4016263,1087,,,,,,,,,0
1715950423.4050248,790,0,25101,,,,,,,
1715950423.4064643,809,,,180,0,43,0,1,,
1715950423.412462,1087,,,,,,,,,0
1715950423.415123,790,0,25101,,,,,,,
1715950423.4166389,809,,,180,0,43,0,1,,
1715950423.4216359,1087,,,,,,,,,0
1715950423.4250073,790,0,25101,,,,,,,
1715950423.426444,809,,,180,0,43,0,1,,
1715950423.4323409,1087,,,,,,,,,0
1715950423.434987,790,0,25613,,,,,,,
1715950423.4364305,809,,,180,0,43,0,1,,
1715950423.441637,1087,,,,,,,,,0
1715950423.4450383,790,0,25613,,,,,,,
1715950423.4464746,809,,,180,0,43,0,1,,
1715950423.452389,1087,,,,,,,,,0
1715950423.4551911,790,0,25613,,,,,,,
1715950423.4566343,809,,,180,0,43,0,1,,
1715950423.4618244,1087,,,,,,,,,9
1715950423.464436,790,0,25613,,,,,,,
1715950423.4661064,809,,,180,0,43,0,1,,
1715950423.4723196,1087,,,,,,,,,7
1715950423.4750786,790,0,25613,,,,,,,
1715950423.476516,809,,,180,0,43,0,1,,
1715950423.4813948,1087,,,,,,,,,7
1715950423.485002,790,0,22797,,,,,,,
1715950423.486435,809,,,180,0,43,0,1,,
1715950423.4922915,1087,,,,,,,,,7
1715950423.4950323,790,0,22797,,,,,,,
1715950423.4964764,809,,,180,0,43,0,1,,
1715950423.5016308,1087,,,,,,,,,7
1715950423.504963,790,0,22797,,,,,,,
1715950423.5064046,809,,,180,0,43,0,1,,
1715950423.5121918,1087,,,,,,,,,7
1715950423.5149472,790,0,22797,,,,,,,
1715950423.516419,809,,,180,0,43,0,1,,
1715950423.5218146,1087,,,,,,,,,9
1715950423.5260222,790,0,14861,,,,,,,
1715950423.5274606,809,,,180,0,43,0,1,,
1715950423.5323436,1087,,,,,,,,,6
1715950423.5350802,790,0,14861,,,,,,,
1715950423.5365286,809,,,180,0,43,0,1,,
1715950423.5416274,1087,,,,,,,,,6
1715950423.5449607,790,0,14861,,,,,,,
1715950423.546404,809,,,180,0,43,0,1,,
1715950423.5522597,1087,,,,,,,,,6
1715950423.554968,790,0,14861,,,,,,,
1715950423.5564156,809,,,180,0,43,0,1,,
1715950423.5618033,1087,,,,,,,,,5
1715950423.5643084,790,0,14861,,,,,,,
1715950423.5659394,809,,,180,0,43,0,1,,
1715950423.5721748,1087,,,,,,,,,5
1715950423.574989,790,0,525,,,,,,,
1715950423.5764408,809,,,180,0,43,0,1,,
1715950423.5816255,1087,,,,,,,,,5
1715950423.584947,790,0,525,,,,,,,
1715950423.586396,809,,,180,0,43,0,1,,
1715950423.5921853,1087,,,,,,,,,5
1715950423.5949543,790,0,525,,,,,,,
1715950423.5964322,809,,,180,0,43,0,1,,
1715950423.60184,1087,,,,,,,,,5
1715950423.6049483,790,0,525,,,,,,,
1715950423.6063883,809,,,180,0,43,0,1,,
1715950423.6125817,1087,,,,,,,,,5
1715950423.6151,790,0,525,,,,,,,
1715950423.6165466,809,,,180,0,43,0,1,,
1715950423.6219563,1087,,,,,,,,,5
1715950423.6250281,790,0,8461,,,,,,,
1715950423.6264265,809,,,180,0,43,0,1,,
1715950423.6322074,1087,,,,,,,,,5
1715950423.6349907,790,0,8461,,,,,,,
1715950423.6364431,809,,,180,0,43,0,1,,
1715950423.6417758,1087,,,,,,,,,5
1715950423.6449215,790,0,8461,,,,,,,
1715950423.646349,809,,,180,0,43,0,1,,
1715950423.65245,1087,,,,,,,,,5
1715950423.6550245,790,0,8461,,,,,,,
1715950423.6564689,809,,,180,0,43,0,1,,
1715950423.6615953,1087,,,,,,,,,5
1715950423.6643496,790,0,8461,,,,,,,
1715950423.6659122,809,,,180,0,43,0,1,,
1715950423.6721802,1087,,,,,,,,,5
1715950423.6749215,790,0,17421,,,,,,,
1715950423.6763563,809,,,180,0,43,0,1,,
1715950423.6817894,1087,,,,,,,,,5
1715950423.6849608,790,0,17421,,,,,,,
1715950423.686389,809,,,180,0,43,0,1,,
1715950423.6912925,1087,,,,,,,,,5
1715950423.6949737,790,0,17421,,,,,,,
1715950423.6964438,809,,,180,0,43,0,1,,
1715950423.701678,1087,,,,,,,,,5
1715950423.7048798,790,0,17421,,,,,,,
1715950423.7063143,809,,,180,0,43,0,1,,
1715950423.7112777,1087,,,,,,,,,5
1715950423.7159142,790,0,15885,,,,,,,
1715950423.7173572,809,,,180,0,43,0,1,,
1715950423.7218587,1087,,,,,,,,,5
1715950423.7249453,790,0,15885,,,,,,,
1715950423.7263784,809,,,180,0,43,0,1,,
1715950423.7318594,1087,,,,,,,,,5
1715950423.7349172,790,0,15885,,,,,,,
1715950423.7363849,809,,,180,0,43,0,1,,
1715950423.7418563,1087,,,,,,,,,5
1715950423.744899,790,0,15885,,,,,,,
1715950423.7463365,809,,,180,0,43,0,1,,
1715950423.7512796,1087,,,,,,,,,5
1715950423.7548838,790,0,15885,,,,,,,
1715950423.7563283,809,,,180,0,43,0,1,,
1715950423.7618604,1087,,,,,,,,,5
1715950423.764246,790,0,11021,,,,,,,
1715950423.7659566,809,,,180,0,43,0,1,,
1715950423.7719316,1087,,,,,,,,,5
1715950423.7748394,790,0,11021,,,,,,,
1715950423.7762778,809,,,180,0,44,0,1,,
1715950423.7816348,1087,,,,,,,,,5
1715950423.7848456,790,0,11021,,,,,,,
1715950423.7862856,809,,,180,0,45,0,1,,
1715950423.7919428,1087,,,,,,,,,5
1715950423.7949102,790,0,11021,,,,,,,
1715950423.7963543,809,,,180,0,45,0,1,,
1715950423.8016288,1087,,,,,,,,,5
1715950423.8049386,790,0,11021,,,,,,,
1715950423.8063772,809,,,180,0,46,0,1,,
1715950423.8118777,1087,,,,,,,,,5
1715950423.8149078,790,0,10509,,,,,,,
1715950423.8163838,809,,,180,0,46,0,1,,
1715950423.8216662,1087,,,,,,,,,5
1715950423.8250642,790,0,10509,,,,,,,
1715950423.826533,809,,,180,0,46,0,1,,
1715950423.8324103,1087,,,,,,,,,5
1715950423.835145,790,0,10509,,,,,,,
1715950423.8365967,809,,,180,0,46,0,1,,
1715950423.841682,1087,,,,,,,,,5
1715950423.8450813,790,0,10509,,,,,,,
1715950423.8465292,809,,,180,0,46,0,1,,
1715950423.8516653,1087,,,,,,,,,5
1715950423.8550384,790,0,10509,,,,,,,
1715950423.8564878,809,,,180,0,46,0,1,,
1715950423.86191,1087,,,,,,,,,5
1715950423.8644094,790,0,8717,,,,,,,
1715950423.866008,809,,,180,0,46,0,1,,
1715950423.8716025,1087,,,,,,,,,5
1715950423.8750794,790,0,8717,,,,,,,
1715950423.8765256,809,,,180,0,46,0,1,,
1715950423.8821986,1087,,,,,,,,,5
1715950423.8850327,790,0,8717,,,,,,,
1715950423.8864706,809,,,180,0,46,0,1,,
1715950423.8916054,1087,,,,,,,,,5
1715950423.8950672,790,0,8717,,,,,,,
1715950423.8964727,809,,,180,0,46,0,1,,
1715950423.902006,1087,,,,,,,,,5
1715950423.9060056,790,0,9997,,,,,,,
1715950423.9074416,809,,,180,0,46,0,1,,
1715950423.911391,1087,,,,,,,,,5
1715950423.914981,790,0,9997,,,,,,,
1715950423.9164324,809,,,180,0,46,0,1,,
1715950423.9217951,1087,,,,,,,,,5
1715950423.925041,790,0,9997,,,,,,,
1715950423.9264698,809,,,180,0,46,0,1,,
1715950423.9315665,1087,,,,,,,,,5
1715950423.9350016,790,0,9997,,,,,,,
1715950423.9364378,809,,,180,0,46,0,1,,
1715950423.9415746,1087,,,,,,,,,5
1715950423.9449856,790,0,9997,,,,,,,
1715950423.9464216,809,,,180,0,46,0,1,,
1715950423.9513712,1087,,,,,,,,,5
1715950423.9550006,790,0,15885,,,,,,,
1715950423.956444,809,,,180,0,46,0,1,,
1715950423.9622264,1087,,,,,,,,,5
1715950423.9643514,790,0,15885,,,,,,,
1715950423.965991,809,,,180,0,46,0,1,,
1715950423.9720833,1087,,,,,,,,,5
1715950423.9749835,790,0,15885,,,,,,,
1715950423.9764333,809,,,180,0,46,0,1,,
1715950423.9820027,1087,,,,,,,,,5
1715950423.9850075,790,0,15885,,,,,,,
1715950423.9864488,809,,,180,0,47,0,1,,
1715950423.991566,1087,,,,,,,,,5
1715950423.9950616,790,0,15885,,,,,,,
1715950423.996511,809,,,180,0,47,0,1,,
1715950424.001963,1087,,,,,,,,,5
1715950424.0049531,790,0,14349,,,,,,,
1715950424.0063958,809,,,180,0,46,0,1,,
1715950424.0120137,1087,,,,,,,,,5
1715950424.0150166,790,0,14349,,,,,,,
1715950424.0164666,809,,,180,0,46,0,1,,
1715950424.0219548,1087,,,,,,,,,5
1715950424.024942,790,0,14349,,,,,,,
1715950424.0251691,809,,,180,0,46,0,1,,
1715950424.0319593,1087,,,,,,,,,5
1715950424.0349605,790,0,14349,,,,,,,
1715950424.0364115,809,,,180,0,46,0,1,,
1715950424.0415401,1087,,,,,,,,,5
1715950424.0449355,790,0,14349,,,,,,,
1715950424.046381,809,,,180,0,46,0,1,,
1715950424.051946,1087,,,,,,,,,5
1715950424.0549414,790,0,7437,,,,,,,
1715950424.0564125,809,,,180,0,47,0,1,,
1715950424.0615714,1087,,,,,,,,,5
1715950424.0643098,790,0,7437,,,,,,,
1715950424.0659368,809,,,180,0,46,0,1,,
1715950424.0719953,1087,,,,,,,,,5
1715950424.074993,790,0,7437,,,,,,,
1715950424.0764472,809,,,180,0,46,0,1,,
1715950424.0820167,1087,,,,,,,,,5
1715950424.0849583,790,0,7437,,,,,,,
1715950424.0864096,809,,,180,0,47,0,1,,
1715950424.0919333,1087,,,,,,,,,5
1715950424.0959415,790,0,58380,,,,,,,
1715950424.0973983,809,,,180,0,47,0,1,,
1715950424.1015816,1087,,,,,,,,,5
1715950424.1049252,790,0,58380,,,,,,,
1715950424.1051555,809,,,180,0,47,0,1,,
1715950424.1116166,1087,,,,,,,,,5
1715950424.1149852,790,0,58380,,,,,,,
1715950424.1164443,809,,,180,0,47,0,1,,
1715950424.1220138,1087,,,,,,,,,5
1715950424.1249273,790,0,58380,,,,,,,
1715950424.1263776,809,,,180,0,47,0,1,,
1715950424.1319165,1087,,,,,,,,,5
1715950424.1350253,790,0,58380,,,,,,,
1715950424.1364849,809,,,180,0,47,0,1,,
1715950424.1419752,1087,,,,,,,,,5
1715950424.1459148,790,0,37900,,,,,,,
1715950424.1473696,809,,,180,0,47,0,1,,
1715950424.1519415,1087,,,,,,,,,5
1715950424.154969,790,0,37900,,,,,,,
1715950424.1564138,809,,,180,0,48,0,1,,
1715950424.1619592,1087,,,,,,,,,5
1715950424.1642945,790,0,37900,,,,,,,
1715950424.1659198,809,,,180,0,47,0,1,,
1715950424.1718924,1087,,,,,,,,,5
1715950424.1748931,790,0,37900,,,,,,,
1715950424.1763268,809,,,180,0,47,0,1,,
1715950424.1819236,1087,,,,,,,,,5
1715950424.1849215,790,0,37900,,,,,,,
1715950424.1863663,809,,,180,0,47,0,1,,
1715950424.191882,1087,,,,,,,,,5
1715950424.1959326,790,0,37900,,,,,,,
1715950424.1973796,809,,,180,0,48,0,1,,
1715950424.2019222,1087,,,,,,,,,5
1715950424.2048922,790,0,22284,,,,,,,
1715950424.2063305,809,,,180,0,47,0,1,,
1715950424.2119493,1087,,,,,,,,,5
1715950424.214983,790,0,22284,,,,,,,
1715950424.2164347,809,,,180,0,48,0,1,,
1715950424.2218864,1087,,,,,,,,,5
1715950424.2248971,790,0,22284,,,,,,,
1715950424.2263427,809,,,180,0,49,0,1,,
1715950424.2318788,1087,,,,,,,,,5
1715950424.234902,790,0,22284,,,,,,,
1715950424.2363296,809,,,180,0,49,0,1,,
1715950424.2418725,1087,,,,,,,,,5
1715950424.2448688,790,0,22284,,,,,,,
1715950424.2463045,809,,,180,0,49,0,1,,
1715950424.2518778,1087,,,,,,,,,5
1715950424.2548966,790,0,10508,,,,,,,
1715950424.2563357,809,,,180,0,49,0,1,,
1715950424.2619388,1087,,,,,,,,,5
1715950424.2642303,790,0,10508,,,,,,,
1715950424.2659006,809,,,180,0,49,0,1,,
1715950424.2718377,1087,,,,,,,,,5
1715950424.2748506,790,0,10508,,,,,,,
1715950424.2762938,809,,,180,0,49,0,1,,
1715950424.2819133,1087,,,,,,,,,5
1715950424.2848363,790,0,10508,,,,,,,
1715950424.2862709,809,,,180,0,50,0,1,,
1715950424.2919433,1087,,,,,,,,,5
1715950424.2949023,790,0,10508,,,,,,,
1715950424.2963398,809,,,180,0,50,0,1,,
1715950424.3018577,1087,,,,,,,,,5
1715950424.3048503,790,0,2572,,,,,,,
1715950424.3062906,809,,,180,0,50,0,1,,
1715950424.3114636,1087,,,,,,,,,5
1715950424.3149266,790,0,2572,,,,,,,
1715950424.3163939,809,,,180,0,51,0,1,,
1715950424.3214588,1087,,,,,,,,,5
1715950424.325042,790,0,2572,,,,,,,
1715950424.3264844,809,,,180,0,51,0,1,,
1715950424.3314416,1087,,,,,,,,,5
1715950424.335109,790,0,2572,,,,,,,
1715950424.3365562,809,,,180,0,51,0,1,,
1715950424.341483,1087,,,,,,,,,5
1715950424.3450775,790,0,2572,,,,,,,
1715950424.3465202,809,,,180,0,51,0,1,,
1715950424.351465,1087,,,,,,,,,5
1715950424.355053,790,0,6668,,,,,,,
1715950424.3564987,809,,,180,0,51,0,1,,
1715950424.361828,1087,,,,,,,,,5
1715950424.3645904,790,0,6668,,,,,,,
1715950424.3662026,809,,,180,0,51,0,1,,
1715950424.371672,1087,,,,,,,,,5
1715950424.3750982,790,0,6668,,,,,,,
1715950424.3765485,809,,,180,0,51,0,1,,
1715950424.3817263,1087,,,,,,,,,5
1715950424.3852048,790,0,6668,,,,,,,
1715950424.3854492,809,,,180,0,51,0,1,,
1715950424.392104,1087,,,,,,,,,5
1715950424.3950462,790,0,6668,,,,,,,
1715950424.3964934,809,,,180,0,51,0,1,,
1715950424.4013882,1087,,,,,,,,,5
1715950424.4050286,790,0,24332,,,,,,,
1715950424.4064727,809,,,180,0,51,0,1,,
1715950424.4116251,1087,,,,,,,,,5
1715950424.4151165,790,0,24332,,,,,,,
